pressure (decibar),temperature (degree_celsius),salinity (dimensionless),pressure_error (decibar),temperature_error (degree_celsius),salinity_error (dimensionless),meta_format,meta_creation_date,meta_creation_centre,meta_creation_centre_pid,meta_data_source_doi,meta_data_centre,meta_platform_number,meta_cycle_number,meta_direction_of_profile,meta_data_mode,meta_profile_date,meta_profile_latitude,meta_profile_longitude,meta_pressure,meta_temperature,meta_salinity
1400.0,3.083,34.535,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
1500.0,2.912,34.551,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
1600.0,2.731,34.561,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
1700.0,2.567,34.575,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
1800.0,2.411,34.585,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
1900.0,2.261,34.598,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
2000.0,2.156,34.609,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
2200.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
2400.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
2600.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
2800.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
3000.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
3200.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
3400.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
3600.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
3800.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
4000.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
4200.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
4400.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
4600.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
4800.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
5000.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
5200.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
5400.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
5600.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
5800.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
6000.0,,,,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,86,A,D,2016-02-15T15:28:21Z,34.389,-123.292,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
2.0,15.434,33.097,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
5.0,15.434,33.097,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
10.0,15.441,33.097,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
15.0,15.439,33.097,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
20.0,15.439,33.097,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
25.0,15.439,33.097,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
30.0,15.441,33.097,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
35.0,15.424,33.095,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
40.0,15.375,33.091,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
45.0,15.142,33.072,2.4,0.002,0.011,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
50.0,14.859,33.055,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
55.0,14.776,33.05,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
60.0,14.771,33.05,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
65.0,14.694,33.064,2.4,0.002,0.012,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
70.0,14.221,33.028,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
75.0,14.337,33.102,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
80.0,14.297,33.119,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
85.0,14.213,33.116,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
90.0,13.849,33.132,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
95.0,13.514,33.154,2.4,0.002,0.011,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
100.0,13.169,33.152,2.4,0.002,0.011,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
105.0,12.803,33.146,2.4,0.002,0.017,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
110.0,12.081,33.152,2.4,0.002,0.017,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
115.0,11.616,33.141,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
120.0,11.413,33.152,2.4,0.002,0.02,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
125.0,11.001,33.165,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
130.0,10.816,33.203,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
135.0,10.515,33.27,2.4,0.002,0.015,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
140.0,10.093,33.274,2.4,0.002,0.013,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
145.0,9.718,33.353,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
150.0,9.61,33.424,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
155.0,9.586,33.475,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
160.0,9.289,33.488,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
165.0,9.16,33.546,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
170.0,9.065,33.596,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
175.0,8.963,33.66,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
180.0,8.886,33.704,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
185.0,8.79,33.759,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
190.0,8.738,33.789,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
195.0,8.675,33.822,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
200.0,8.631,33.86,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
205.0,8.55,33.876,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
210.0,8.57,33.907,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
215.0,8.492,33.933,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,87,A,D,2016-02-16T15:37:03Z,34.368,-123.338,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
